"ref:42,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.6,value:0.0,commission:0.0,pnl:0.41999999999999815,pnlcomm:0.41999999999999815,justopened:False,isopen:False,isclosed:True,baropen:1167,dtopen:736342.1458333334,barclose:1200,dtclose:736342.4895833334,barlen:33,historyon:False,history:[],status:2"
"ref:43,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.558,value:0.0,commission:0.0,pnl:0.8900000000000041,pnlcomm:0.8900000000000041,justopened:False,isopen:False,isclosed:True,baropen:1204,dtopen:736342.53125,barclose:1213,dtclose:736342.625,barlen:9,historyon:False,history:[],status:2"
"ref:44,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.556,value:0.0,commission:0.0,pnl:0.44000000000000483,pnlcomm:0.44000000000000483,justopened:False,isopen:False,isclosed:True,baropen:1217,dtopen:736342.6666666666,barclose:1228,dtclose:736342.78125,barlen:11,historyon:False,history:[],status:2"
"ref:45,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.504,value:0.0,commission:0.0,pnl:1.9599999999999973,pnlcomm:1.9599999999999973,justopened:False,isopen:False,isclosed:True,baropen:1229,dtopen:736342.7916666666,barclose:1240,dtclose:736342.90625,barlen:11,historyon:False,history:[],status:2"
"ref:46,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.69,value:0.0,commission:0.0,pnl:-0.3999999999999915,pnlcomm:-0.3999999999999915,justopened:False,isopen:False,isclosed:True,baropen:1250,dtopen:736343.0104166666,barclose:1255,dtclose:736343.0625,barlen:5,historyon:False,history:[],status:2"
"ref:47,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.6,value:0.0,commission:0.0,pnl:-0.16000000000000014,pnlcomm:-0.16000000000000014,justopened:False,isopen:False,isclosed:True,baropen:1260,dtopen:736343.1145833334,barclose:1288,dtclose:736343.40625,barlen:28,historyon:False,history:[],status:2"
"ref:48,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.608,value:0.0,commission:0.0,pnl:0.22999999999999687,pnlcomm:0.22999999999999687,justopened:False,isopen:False,isclosed:True,baropen:1303,dtopen:736343.5625,barclose:1317,dtclose:736343.7083333334,barlen:14,historyon:False,history:[],status:2"
"ref:49,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.631,value:0.0,commission:0.0,pnl:0.8799999999999919,pnlcomm:0.8799999999999919,justopened:False,isopen:False,isclosed:True,baropen:1343,dtopen:736343.9791666666,barclose:1353,dtclose:736344.0833333334,barlen:10,historyon:False,history:[],status:2"
"ref:50,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.745,value:0.0,commission:0.0,pnl:0.25000000000000355,pnlcomm:0.25000000000000355,justopened:False,isopen:False,isclosed:True,baropen:1367,dtopen:736344.2291666666,barclose:1387,dtclose:736344.4375,barlen:20,historyon:False,history:[],status:2"
"ref:51,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.764,value:0.0,commission:0.0,pnl:-0.7099999999999973,pnlcomm:-0.7099999999999973,justopened:False,isopen:False,isclosed:True,baropen:1404,dtopen:736344.6145833334,barclose:1422,dtclose:736344.8020833334,barlen:18,historyon:False,history:[],status:2"
